id,carat,depth,table,x,y,z,price,cut_encoded,color_encoded,clarity_encoded
0,-0.45454545454545453,0.49999999999999745,0.5,-0.6010638297872345,-0.6344086021505376,-0.5775862068965518,6.353,1,0,6
1,0.6212121212121212,0.714285714285715,-0.5,0.5212765957446807,0.5376344086021507,0.5948275862068967,9.183,0,1,2
2,0.1818181818181818,0.07142857142856744,1.0,0.14361702127659554,0.15053763440860232,0.16379310344827586,7.983,0,2,4
3,0.7272727272727274,1.0714285714285725,0.0,0.5851063829787232,0.5591397849462367,0.663793103448276,8.371,2,3,6
4,-0.3636363636363636,0.42857142857142494,1.0,-0.5000000000000002,-0.4892473118279572,-0.4568965517241383,6.588,1,3,3
5,-0.10606060606060598,-0.21428571428571755,0.0,-0.1382978723404259,-0.13978494623655907,-0.13793103448275879,7.496,0,2,3
6,1.7272727272727273,0.285714285714285,1.0,1.196808510638298,1.166666666666667,1.2155172413793105,8.979,1,4,5
7,-0.409090909090909,-1.2142857142857175,-0.5,-0.4840425531914895,-0.48387096774193583,-0.5431034482758621,6.877,0,1,2
8,-0.4242424242424242,0.857142857142855,-0.5,-0.574468085106383,-0.5752688172043015,-0.5172413793103451,6.554,2,1,4
9,-0.4999999999999999,0.07142857142856744,0.0,-0.6808510638297874,-0.7204301075268819,-0.6810344827586209,6.683,0,1,2
10,0.04545454545454549,-0.42857142857143005,-0.5,0.04255319148936127,0.06451612903225815,0.034482758620689696,7.484,0,0,5
11,-0.43939393939393934,-0.21428571428571755,-0.5,-0.5851063829787237,-0.5860215053763442,-0.5862068965517244,6.353,0,3,4
12,-0.10606060606060598,0.21428571428571247,-1.0,-0.12765957446808524,-0.16666666666666652,-0.12068965517241394,7.554,0,2,3
13,0.15151515151515146,0.3571428571428575,0.0,0.12234042553191465,0.13978494623655907,0.16379310344827586,7.671,2,4,3
15,1.0454545454545454,0.7857142857142825,0.5,0.7712765957446805,0.7903225806451614,0.853448275862069,8.727,2,5,4
16,0.16666666666666663,0.21428571428571247,-1.0,0.14361702127659554,0.1612903225806451,0.18103448275862072,8.087,0,0,5
17,-0.4242424242424242,0.42857142857142494,0.0,-0.5638297872340429,-0.5645161290322581,-0.5258620689655172,6.23,0,3,5
18,-0.12121212121212115,-0.07142857142857252,-0.5,-0.1382978723404259,-0.1290322580645163,-0.12931034482758616,7.451,0,3,3
19,-0.2727272727272727,-1.7142857142857202,1.0,-0.2872340425531915,-0.2903225806451614,-0.37931034482758624,7.072,1,3,1
20,0.696969696969697,0.0,2.5,0.5851063829787232,0.5591397849462367,0.5775862068965514,8.445,1,1,6
21,-0.030303030303030328,0.42857142857142494,-2.0,-0.031914893617021545,-0.03225806451612883,0.008620689655172232,7.365,0,5,1
22,1.3636363636363635,-3.571428571428575,3.0,1.1063829787234039,1.1344086021505382,0.8017241379310348,8.976,4,5,5
23,-0.45454545454545453,0.21428571428571247,-1.0,-0.5904255319148938,-0.5967741935483875,-0.5689655172413796,6.76,0,3,0
24,0.6060606060606061,2.57142857142857,-0.5,0.4468085106382978,0.42473118279569905,0.6379310344827586,8.671,4,2,3
25,-0.1363636363636363,-0.21428571428571755,-0.5,-0.1542553191489362,-0.1559139784946237,-0.15517241379310362,7.911,0,2,1
26,0.9090909090909091,-2.5000000000000027,1.0,0.8510638297872339,0.8010752688172047,0.6206896551724141,8.961,1,3,4
27,-0.28787878787878785,0.42857142857142494,-1.0,-0.35106382978723416,-0.381720430107527,-0.3275862068965517,7.266,0,3,0
28,-0.2727272727272727,-0.07142857142857252,0.0,-0.31914893617021306,-0.35483870967741954,-0.3275862068965517,7.074,0,1,3
29,0.7878787878787881,0.14285714285713996,0.5,0.6914893617021276,0.645161290322581,0.6896551724137935,8.456,1,4,6
30,0.9393939393939393,0.285714285714285,1.0,0.7553191489361702,0.7204301075268819,0.7672413793103451,8.606,1,5,5
