id,carat,depth,table,x,y,z,price,cut_encoded,color_encoded,clarity_encoded
0,-0.39393939393939403,0.6153846153846112,0.5,-0.5260416666666671,-0.5497382198952878,-0.504273504273504,6.353,1,0,6
1,0.6818181818181818,0.8461538461538445,-0.5,0.5729166666666665,0.5916230366492146,0.6581196581196579,9.183,0,1,2
3,0.7878787878787878,1.2307692307692277,0.0,0.6354166666666665,0.6125654450261779,0.7264957264957264,8.371,2,3,6
5,-0.04545454545454549,-0.15384615384615552,0.0,-0.07291666666666696,-0.06806282722513082,-0.06837606837606841,7.496,0,2,3
7,-0.3484848484848485,-1.2307692307692277,-0.5,-0.41145833333333337,-0.4031413612565447,-0.4700854700854698,6.877,0,1,2
8,-0.3636363636363637,0.9999999999999946,-0.5,-0.5,-0.49214659685863893,-0.4444444444444443,6.554,2,1,4
9,-0.43939393939393945,0.15384615384615005,0.0,-0.6041666666666667,-0.6335078534031413,-0.6068376068376066,6.683,0,1,2
10,0.10606060606060598,-0.38461538461538336,-0.5,0.1041666666666663,0.13089005235602094,0.10256410256410262,7.484,0,0,5
11,-0.37878787878787884,-0.15384615384615552,-0.5,-0.510416666666667,-0.5026178010471204,-0.5128205128205128,6.353,0,3,4
12,-0.04545454545454549,0.3076923076923056,-1.0,-0.06250000000000006,-0.09424083769633493,-0.05128205128205131,7.554,0,2,3
13,0.21212121212121196,0.4615384615384611,0.0,0.1822916666666665,0.2041884816753925,0.2307692307692307,7.671,2,4,3
16,0.22727272727272713,0.3076923076923056,-1.0,0.20312499999999983,0.22513089005235584,0.24786324786324782,8.087,0,0,5
17,-0.3636363636363637,0.5384615384615334,0.0,-0.48958333333333354,-0.481675392670157,-0.45299145299145266,6.23,0,3,5
18,-0.060606060606060656,0.0,-0.5,-0.07291666666666696,-0.05759162303664938,-0.05982905982905967,7.451,0,3,3
19,-0.2121212121212122,-1.7692307692307667,1.0,-0.21874999999999997,-0.2146596858638744,-0.3076923076923075,7.072,1,3,1
21,0.03030303030303016,0.5384615384615334,-2.0,0.0312499999999998,0.03664921465968601,0.07692307692307677,7.365,0,5,1
22,1.424242424242424,-3.769230769230756,3.0,1.145833333333333,1.1727748691099478,0.8632478632478632,8.976,4,5,5
23,-0.39393939393939403,0.3076923076923056,-1.0,-0.5156250000000001,-0.5130890052356023,-0.49572649572649563,6.76,0,3,0
25,-0.07575757575757582,-0.15384615384615552,-0.5,-0.08854166666666663,-0.08376963350785348,-0.08547008547008551,7.911,0,2,1
26,0.9696969696969695,-2.6153846153846056,1.0,0.8958333333333333,0.8481675392670157,0.6837606837606838,8.961,1,3,4
27,-0.22727272727272738,0.5384615384615334,-1.0,-0.28125000000000006,-0.3036649214659686,-0.25641025641025617,7.266,0,3,0
28,-0.2121212121212122,0.0,0.0,-0.2500000000000002,-0.2774869109947645,-0.25641025641025617,7.074,0,1,3
29,0.8484848484848485,0.23076923076922784,0.5,0.7395833333333334,0.6963350785340314,0.7521367521367522,8.456,1,4,6
30,0.9999999999999998,0.38461538461538336,1.0,0.8020833333333334,0.7696335078534029,0.829059829059829,8.606,1,5,5
31,-0.09090909090909098,-0.5384615384615389,2.0,-0.13541666666666702,-0.09424083769633493,-0.13675213675213682,7.033,2,4,5
32,-0.37878787878787884,0.6153846153846112,-1.0,-0.510416666666667,-0.5340314136125657,-0.4871794871794869,6.385,1,3,5
33,0.0,-0.07692307692307776,0.0,0.005208333333333223,-0.026178010471204095,-0.008547008547008742,7.633,0,0,4
34,-0.3636363636363637,0.23076923076922784,-1.5,-0.4687500000000002,-0.4554973821989529,-0.4444444444444443,6.04,0,4,6
35,0.2424242424242423,0.07692307692307776,-0.5,0.23437499999999964,0.25130890052356,0.25641025641025617,7.525,0,6,5
36,0.7878787878787878,1.384615384615378,0.0,0.6354166666666665,0.6178010471204186,0.7435897435897431,8.573,2,4,5
37,-0.37878787878787884,1.15384615384615,0.0,-0.5312500000000002,-0.5287958115183244,-0.4700854700854698,6.347,3,0,5
38,-0.3484848484848485,0.23076923076922784,-1.0,-0.4583333333333333,-0.46073298429319365,-0.4444444444444443,6.852,0,3,0
39,0.21212121212121196,0.3076923076923056,-0.5,0.20312499999999983,0.2146596858638744,0.23931623931623908,7.631,0,1,6
40,2.9848484848484844,-0.38461538461538336,0.0,1.8229166666666667,1.795811518324607,1.7948717948717943,9.626,1,4,6
42,-0.28787878787878796,-0.23076923076923328,-0.5,-0.354166666666667,-0.38219895287958133,-0.3760683760683759,7.025,0,0,4
43,-0.39393939393939403,-0.15384615384615552,-0.5,-0.5156250000000001,-0.5026178010471204,-0.5128205128205128,6.797,0,1,1
45,-0.3636363636363637,1.0769230769230722,-1.0,-0.48437500000000033,-0.518324607329843,-0.4444444444444443,6.356,0,5,4
47,-0.33333333333333337,-0.7692307692307667,0.0,-0.4166666666666671,-0.39790575916230353,-0.4444444444444443,6.579,0,3,3
48,0.9999999999999998,0.23076923076922784,-1.0,0.78125,0.806282722513089,0.829059829059829,8.971,0,4,5
49,0.21212121212121196,-0.3076923076923056,-0.5,0.18749999999999972,0.21989528795811514,0.1965811965811965,8.179,2,0,3
50,0.9999999999999998,0.15384615384615005,1.0,0.8020833333333334,0.7853403141361256,0.8205128205128206,8.837,1,2,5
51,1.5909090909090908,-1.9999999999999944,1.5,1.2291666666666665,1.18848167539267,1.0598290598290594,9.412,1,0,5
52,0.22727272727272713,0.692307692307689,0.5,0.1927083333333334,0.20942408376963367,0.25641025641025617,8.115,2,1,4
53,-0.3636363636363637,0.6153846153846112,0.5,-0.4687500000000002,-0.4554973821989529,-0.4273504273504272,5.961,2,5,5
54,-0.030303030303030328,-0.07692307692307776,-1.0,-0.041666666666666706,-0.03664921465968601,-0.034188034188034205,7.483,0,1,5
56,-0.39393939393939403,0.15384615384615005,1.5,-0.5208333333333334,-0.5445026178010471,-0.5213675213675211,6.654,1,3,3
58,-0.27272727272727276,0.8461538461538445,-1.0,-0.3697916666666667,-0.3455497382198953,-0.3076923076923075,7.268,0,1,0
59,-0.2121212121212122,0.38461538461538336,-0.5,-0.2708333333333336,-0.29319371727748716,-0.25641025641025617,6.931,0,1,4
60,0.2727272727272726,0.07692307692307776,-0.5,0.27083333333333315,0.24607329842931921,0.27350427350427325,7.93,0,1,5
61,0.21212121212121196,0.23076923076922784,0.0,0.17708333333333326,0.21989528795811514,0.22222222222222196,7.71,0,2,5
62,0.07575757575757565,-1.3846153846153832,2.5,0.08333333333333341,0.10471204188481684,0.017094017094017103,7.261,3,0,6
63,0.9848484848484846,0.3076923076923056,-0.5,0.7916666666666665,0.7696335078534029,0.8205128205128206,8.384,0,2,7
65,1.0606060606060606,1.3076923076923002,0.5,0.8124999999999998,0.7905759162303663,0.9145299145299141,8.976,2,3,5
67,-0.39393939393939403,0.8461538461538445,1.0,-0.5364583333333335,-0.5287958115183244,-0.4871794871794869,6.528,1,4,1
68,-0.39393939393939403,-0.23076923076923328,0.0,-0.510416666666667,-0.5340314136125657,-0.5299145299145298,6.564,0,5,1
69,0.3787878787878788,0.38461538461538336,-1.0,0.32291666666666674,0.3403141361256546,0.36752136752136755,8.039,0,1,6
70,-0.3636363636363637,0.8461538461538445,-1.0,-0.5,-0.49738219895287966,-0.45299145299145266,6.554,0,1,4
71,-0.07575757575757582,0.6153846153846112,0.0,-0.11458333333333368,-0.10471204188481684,-0.06837606837606841,7.432,0,3,3
72,0.3030303030303029,0.07692307692307776,-0.5,0.27083333333333315,0.28272251308900526,0.2905982905982904,8.384,0,0,3
73,-0.18181818181818188,-0.4615384615384611,1.5,-0.2031250000000003,-0.23560209424083778,-0.23931623931623908,6.898,1,3,5
74,0.2424242424242423,-0.15384615384615552,-0.5,0.24999999999999978,0.25654450261780115,0.25641025641025617,8.195,0,0,3
75,0.712121212121212,0.9230769230769168,-0.5,0.5937499999999999,0.5759162303664919,0.6666666666666663,8.469,0,0,6
77,0.21212121212121196,1.0769230769230722,1.0,0.16666666666666635,0.1780104712041884,0.24786324786324782,7.73,2,3,5
78,0.8181818181818182,-0.15384615384615552,1.5,0.6614583333333331,0.7015706806282721,0.6837606837606838,9.133,2,3,1
79,-0.39393939393939403,-0.23076923076923328,-1.0,-0.5,-0.5287958115183244,-0.5213675213675211,6.594,0,2,3
81,0.8636363636363633,-1.7692307692307667,1.0,0.8072916666666666,0.7643979057591622,0.6666666666666663,9.09,1,3,1
83,0.3181818181818181,0.7692307692307667,-1.0,0.30208333333333337,0.2722513089005233,0.35042735042735046,7.834,1,5,3
84,-0.07575757575757582,0.9999999999999946,-1.0,-0.10416666666666677,-0.13089005235602094,-0.05128205128205131,7.072,1,5,4
85,2.318181818181818,-3.3846153846153726,3.5,1.661458333333333,1.6387434554973825,1.3504273504273496,9.357,3,6,4
86,-0.3030303030303031,0.9230769230769168,0.0,-0.4010416666666669,-0.4240837696335081,-0.3589743589743588,6.959,0,3,1
87,1.0606060606060606,-0.38461538461538336,0.0,0.8749999999999999,0.8638743455497383,0.854700854700854,9.568,0,1,2
88,-0.3484848484848485,0.07692307692307776,1.0,-0.45312500000000006,-0.47120418848167556,-0.45299145299145266,6.918,1,4,0
89,-0.07575757575757582,1.4615384615384557,-1.0,-0.13020833333333334,-0.11518324607329829,-0.034188034188034205,6.974,2,5,5
91,0.22727272727272713,-0.692307692307689,1.5,0.21354166666666674,0.22513089005235584,0.18803418803418814,7.726,2,4,5
92,-0.3181818181818183,-0.38461538461538336,1.0,-0.3958333333333337,-0.43455497382198954,-0.4273504273504272,6.669,1,1,5
93,-0.37878787878787884,-0.15384615384615552,0.0,-0.4947916666666668,-0.49214659685863893,-0.504273504273504,6.649,0,3,1
95,-0.030303030303030328,0.15384615384615005,-0.5,-0.03645833333333348,-0.05235602094240819,-0.025641025641025467,7.621,0,0,4
96,-0.27272727272727276,-0.15384615384615552,-1.0,-0.3437500000000001,-0.3350785340314134,-0.3418803418803417,6.515,0,5,4
97,0.7878787878787878,-0.4615384615384611,0.5,0.6874999999999997,0.6701570680628273,0.6581196581196579,9.231,2,2,1
98,1.0909090909090908,0.07692307692307776,-1.0,0.8593749999999998,0.8795811518324606,0.8888888888888883,9.078,0,4,1
99,0.7878787878787878,0.15384615384615005,-0.5,0.6562499999999999,0.638743455497382,0.6752136752136747,8.585,0,3,5
101,-0.2575757575757576,-0.15384615384615552,1.0,-0.32812499999999994,-0.31413612565445004,-0.3247863247863246,6.962,2,0,2
104,1.9393939393939394,-1.4615384615384557,0.5,1.4010416666666665,1.387434554973822,1.2820512820512813,9.54,1,4,5
105,0.34848484848484845,-1.9230769230769167,0.0,0.39583333333333326,0.3821989528795809,0.27350427350427325,7.696,1,6,5
107,0.8484848484848485,-0.5384615384615389,0.0,0.7656249999999999,0.7068062827225129,0.7094017094017089,9.119,1,3,0
108,-0.37878787878787884,-0.3076923076923056,-0.5,-0.47916666666666663,-0.47120418848167556,-0.4871794871794869,6.574,0,2,2
109,-0.37878787878787884,-0.4615384615384611,-0.5,-0.5052083333333337,-0.4869109947643977,-0.5128205128205128,6.465,0,3,3
112,0.7727272727272727,0.15384615384615005,1.0,0.6510416666666667,0.6282722513089005,0.6666666666666663,8.443,1,2,6
113,-0.3484848484848485,-0.07692307692307776,-0.5,-0.45312500000000006,-0.445026178010471,-0.45299145299145266,6.55,0,3,3
114,-0.24242424242424246,-0.692307692307689,1.5,-0.28125000000000006,-0.3089005235602093,-0.3247863247863246,7.188,1,0,2
115,-0.09090909090909098,1.3076923076923002,0.0,-0.1614583333333336,-0.13612565445026165,-0.06837606837606841,7.27,3,2,4
117,0.0,-0.15384615384615552,0.0,-0.010416666666666907,0.0,-0.008547008547008742,7.154,0,2,6
118,-0.22727272727272738,-1.4615384615384557,0.0,-0.2343750000000001,-0.25654450261780115,-0.3162393162393162,7.071,0,0,4
119,0.712121212121212,-2.4615384615384555,1.5,0.6666666666666664,0.6544502617801047,0.49572649572649563,8.098,1,5,5
120,-0.030303030303030328,0.7692307692307667,-1.0,-0.05208333333333361,-0.06806282722513082,-0.008547008547008742,7.508,0,1,3
121,-0.39393939393939403,-0.38461538461538336,-0.5,-0.5156250000000001,-0.5340314136125657,-0.5384615384615382,6.654,0,2,4
123,0.07575757575757565,-0.38461538461538336,0.0,0.0729166666666665,0.08376963350785348,0.05982905982905967,7.245,0,5,6
125,0.9999999999999998,-2.076923076923072,1.0,0.8854166666666663,0.8534031413612564,0.7264957264957264,8.893,1,4,3
126,-0.24242424242424246,-1.7692307692307667,1.0,-0.2864583333333337,-0.2722513089005238,-0.36752136752136755,6.816,1,1,4
127,-0.33333333333333337,-0.23076923076923328,-1.0,-0.43229166666666674,-0.4240837696335081,-0.43589743589743596,6.118,0,1,6
128,0.6666666666666665,-0.9230769230769222,0.5,0.6197916666666664,0.5916230366492146,0.5555555555555552,8.514,1,4,4
129,1.5454545454545454,-0.4615384615384611,0.0,1.161458333333333,1.1361256544502616,1.1282051282051277,9.515,0,1,5
130,2.1969696969696964,-1.3076923076923055,1.5,1.536458333333333,1.5026178010471198,1.4188034188034182,9.748,0,5,5
131,-0.3636363636363637,-0.4615384615384611,-0.5,-0.4687500000000002,-0.4554973821989529,-0.47863247863247854,6.631,0,0,4
132,2.1818181818181817,-0.6153846153846166,2.5,1.4427083333333333,1.460732984293193,1.4188034188034182,9.476,2,6,4
133,1.0757575757575757,0.15384615384615005,0.0,0.8437500000000001,0.8638743455497383,0.8803418803418799,9.379,0,1,3
135,-0.09090909090909098,-0.5384615384615389,0.0,-0.08333333333333341,-0.10471204188481684,-0.11965811965811973,7.093,0,2,6
136,1.4393939393939392,-0.38461538461538336,1.0,1.0833333333333335,1.068062827225131,1.0598290598290594,9.029,0,5,5
137,0.09090909090909081,0.4615384615384611,-1.0,0.09895833333333308,0.06806282722513082,0.11965811965811973,7.508,1,3,4
138,1.6969696969696968,-1.846153846153839,0.0,1.3072916666666665,1.25130890052356,1.136752136752136,8.943,1,6,6
139,-0.060606060606060656,0.0,-1.5,-0.05729166666666684,-0.047120418848167464,-0.04273504273504257,7.451,0,3,3
141,1.0909090909090908,-0.15384615384615552,0.0,0.8541666666666665,0.8691099476439791,0.8632478632478632,8.681,0,3,6
142,-0.09090909090909098,0.07692307692307776,-1.0,-0.10937499999999999,-0.09947643979057612,-0.09401709401709388,7.394,0,4,4
143,0.15151515151515146,-0.8461538461538445,1.0,0.1822916666666665,0.2041884816753925,0.1452991452991452,7.701,2,3,2
144,0.6818181818181818,0.8461538461538445,-0.5,0.5468749999999999,0.5759162303664919,0.6324786324786321,8.726,2,2,4
145,-0.37878787878787884,0.3076923076923056,0.0,-0.510416666666667,-0.5026178010471204,-0.4871794871794869,6.299,0,3,4
146,-0.37878787878787884,-1.0769230769230722,0.0,-0.48958333333333354,-0.4659685863874344,-0.5299145299145298,7.052,0,2,0
147,0.03030303030303016,0.0,0.0,0.005208333333333223,0.026178010471204095,0.025641025641025467,7.911,0,2,1
149,0.515151515151515,0.38461538461538336,-0.5,0.43229166666666674,0.4502617801047122,0.47863247863247854,8.62,0,3,3
151,0.924242424242424,0.07692307692307776,1.0,0.7291666666666664,0.7539267015706803,0.7606837606837605,9.204,1,0,3
155,0.22727272727272713,-0.9230769230769222,0.0,0.23437499999999964,0.25654450261780115,0.1965811965811965,8.05,0,0,4
156,1.5151515151515151,0.6153846153846112,0.0,1.0781249999999998,1.1151832460732982,1.1623931623931618,8.963,0,6,4
157,0.22727272727272713,1.15384615384615,-1.5,0.16666666666666635,0.19371727748691103,0.2649572649572649,7.853,2,3,4
158,-0.060606060606060656,-0.38461538461538336,0.5,-0.06770833333333329,-0.05759162303664938,-0.07692307692307677,7.656,2,3,1
160,0.8333333333333334,0.23076923076922784,0.0,0.6770833333333333,0.7015706806282721,0.717948717948718,8.457,0,5,5
162,-0.4848484848484849,1.15384615384615,-1.0,-0.7135416666666667,-0.6910994764397906,-0.6495726495726496,6.163,2,0,5
163,0.7424242424242424,1.0769230769230722,1.0,0.5833333333333334,0.6020942408376965,0.6837606837606838,8.333,2,4,6
165,0.21212121212121196,0.15384615384615005,-1.0,0.20312499999999983,0.18324607329842912,0.2136752136752136,7.706,1,0,6
166,-0.2121212121212122,-0.5384615384615389,1.0,-0.2656250000000004,-0.2513089005235604,-0.28205128205128205,6.865,1,1,4
167,-0.33333333333333337,-0.38461538461538336,-0.5,-0.4218750000000003,-0.4031413612565447,-0.4273504273504272,6.621,0,4,1
168,0.8333333333333334,-0.3076923076923056,-1.0,0.7291666666666664,0.7068062827225129,0.7094017094017089,8.586,0,1,6
171,0.3787878787878788,0.07692307692307776,-0.9499999999999993,0.3385416666666664,0.3717277486910994,0.3760683760683759,8.325,0,3,2
173,2.3030303030303028,-0.3076923076923056,0.5,1.5208333333333333,1.481675392670157,1.4957264957264949,9.637,1,5,6
174,1.5,0.7692307692307667,-0.5,1.0885416666666667,1.0575916230366489,1.1538461538461535,9.131,0,5,4
175,-0.3636363636363637,-0.23076923076923328,-1.5,-0.4687500000000002,-0.46073298429319365,-0.4700854700854698,6.658,0,1,2
176,-0.015151515151515164,0.3076923076923056,-1.0,-0.020833333333333353,-0.047120418848167464,-0.008547008547008742,7.447,0,1,4
178,1.5151515151515151,-1.5384615384615334,0.5,1.161458333333333,1.1832460732984291,1.0598290598290594,8.912,2,6,5
179,0.21212121212121196,-0.4615384615384611,2.0,0.1927083333333334,0.2041884816753925,0.1794871794871794,7.99,3,1,3
180,-0.39393939393939403,-0.07692307692307776,0.5,-0.5416666666666667,-0.5340314136125657,-0.5384615384615382,6.461,2,1,4
181,-0.3484848484848485,-1.2307692307692277,0.5,-0.43229166666666674,-0.4502617801047122,-0.49572649572649563,6.611,1,3,4
